id,order_date,ship_mode,customer_id,sales
160766,9/14/2014,Same Day,638,4283.792
160773,7/1/2014,Standard,265,581.104
161032,11/18/2014,Standard,68,392.94
161249,8/9/2014,Standard,823,13.809
161508,7/12/2014,Standard,598,554.166
161634,11/14/2014,Standard,266,32.4
162089,3/30/2014,First,908,714.966
162278,10/26/2014,Second,300,447.88
162362,11/14/2014,Standard,402,24.24
162684,8/1/2014,Standard,453,5.68
162775,1/13/2014,Second,824,1287.26
162866,12/27/2014,Standard,115,62.968
162992,12/19/2014,First,614,832.138
163013,11/28/2014,Standard,230,14.67
163034,11/24/2014,Standard,655,646.2
163223,3/21/2014,Standard,632,3769.56
163293,9/8/2014,First,626,116.85
163412,12/20/2014,Second,137,192.186
163419,11/11/2014,Second,783,1167.296
163447,12/27/2014,Standard,144,767.214
163468,11/18/2014,First,60,1109.372
163552,7/11/2014,Standard,33,1368.62
163559,9/23/2014,Second,402,139.44
163650,9/23/2014,First,847,44.34
163748,10/14/2014,Standard,579,2003.12
163867,6/3/2014,First,924,210.176
164182,7/14/2014,Standard,479,111.05
164210,11/18/2014,Second,176,181.788
164224,5/18/2014,Second,557,165.168
164259,12/28/2014,First,346,99.136
164315,4/2/2014,Standard,103,1220.67
164385,9/26/2014,Second,995,143.952
164469,6/25/2014,Second,944,344.92
164721,11/25/2014,Second,563,371.52
164742,10/13/2014,Second,801,264.92
164749,3/23/2014,First,989,9.912
164861,12/3/2014,Second,268,25.92
164903,2/20/2014,Standard,944,12.96
164910,11/12/2014,Second,740,7.872
164973,11/4/2014,Standard,832,4807.372
165309,11/11/2014,Standard,622,1639.496
165379,7/9/2014,Standard,715,24.72
165393,12/27/2014,First,761,4.984
165428,9/1/2014,First,964,34.752
165477,12/29/2014,Second,491,48.36
165540,2/21/2014,Standard,265,8.85
165568,2/15/2014,Standard,607,21.36
165764,11/3/2014,Standard,125,1395.673
165806,4/7/2014,Same Day,316,259.29
165974,6/29/2014,Standard,716,32.76
166051,5/31/2014,Standard,475,773.7
166086,5/7/2014,Standard,495,1091.35
166191,12/5/2014,Second,299,433.56
166457,5/5/2014,Second,634,40.54
166471,8/9/2014,Standard,270,1310.336
166555,7/11/2014,First,471,164.85
166590,10/29/2014,Standard,144,77.86
166716,8/20/2014,Second,348,421.372
166730,12/30/2014,First,613,39.128
166744,9/20/2014,Standard,570,587.14
166863,6/20/2014,Standard,210,1353.5296
166884,3/11/2014,Second,966,18.784
166891,10/4/2014,First,560,589.41
166954,4/25/2014,Standard,464,2061.01
166961,12/27/2014,Standard,368,107.346
166989,11/14/2014,Standard,670,80.624
167164,5/13/2014,Second,271,55.5
167199,1/6/2014,Standard,776,4374.88
167360,11/24/2014,Second,818,111.79
167486,11/27/2014,Standard,52,199.9
167724,4/13/2014,Standard,870,7.83
167850,8/9/2014,Standard,575,193.936
167927,1/20/2014,Standard,209,708.616
167997,1/26/2014,First,976,152.64
168130,9/19/2014,Same Day,909,887.103
168158,7/19/2014,Standard,189,6.096
168305,11/1/2014,Standard,512,65.8
168312,3/1/2014,Standard,398,513.861
168368,2/11/2014,Second,197,535.27
168473,12/26/2014,Standard,348,191.88
168494,12/12/2014,Second,298,4630.5105
168592,9/8/2014,Standard,438,75.64
168823,9/21/2014,First,856,32.16
168984,11/26/2014,Standard,951,1122.968
169019,7/26/2014,Standard,452,2656.716
169033,3/30/2014,Standard,230,49.65
169061,3/5/2014,Second,779,705.562
169257,6/6/2014,Standard,780,63.381
169446,12/19/2014,Standard,638,372.12
169460,4/19/2014,Second,303,76.14
169642,7/27/2014,Second,162,276.28
169649,12/9/2014,Standard,313,28.836
169684,10/20/2014,First,767,426.942
169726,8/9/2014,Standard,891,2060.744
169775,8/29/2014,Second,141,709.0425
169803,4/6/2014,Standard,16,687.45
169852,10/21/2014,Standard,845,36.36
100146,5/14/2015,Standard,311,1452.7875
100216,4/13/2015,First,772,85.92
100251,5/17/2015,Standard,658,87.1
100454,11/20/2015,Standard,361,258.018
100545,11/22/2015,Standard,680,11.61
100573,9/25/2015,Standard,216,17.48
100657,11/2/2015,Standard,186,109.764
100685,12/19/2015,Second,845,128.36
100734,9/15/2015,Standard,339,150.76
100769,5/16/2015,Same Day,435,255.968
100818,5/31/2015,Second,1000,234.516
100888,4/6/2015,Standard,493,47.952
101000,4/9/2015,Standard,705,370.14
101007,2/9/2015,Second,211,20.8
101091,12/5/2015,Second,117,74.048
101126,2/10/2015,Second,188,77.24
101154,9/18/2015,First,297,443.92
101707,8/27/2015,Standard,32,150.22
101868,6/9/2015,Standard,211,175.32
101889,12/27/2015,Standard,753,1568.862
101910,11/27/2015,Standard,264,283.92
101924,9/4/2015,Standard,222,9.762
102015,9/12/2015,Standard,734,193.26
102036,9/21/2015,Standard,44,199.74
102260,9/22/2015,Standard,162,763.508
102281,10/12/2015,First,110,1668.988
102316,3/1/2015,Second,936,200.736
102491,8/24/2015,Standard,76,3747.93
102582,9/15/2015,Standard,770,1918.79
102722,4/18/2015,First,229,106.5
102778,11/21/2015,First,27,18.176
102806,5/21/2015,Standard,917,24.588
102848,11/7/2015,Second,628,190.72
102855,4/5/2015,Same Day,388,263.78
102876,9/7/2015,Standard,232,806.409
103072,9/27/2015,Second,578,42.32
103093,2/3/2015,Standard,806,74.52
103135,7/24/2015,Standard,20,525.95
103177,5/30/2015,First,320,529.14
103205,12/8/2015,Second,145,119.96
103716,4/30/2015,Standard,974,54.45
103723,12/1/2015,Standard,814,13.9
103772,6/28/2015,Standard,105,260.31
103793,3/26/2015,Standard,474,74.352
103835,9/24/2015,Standard,461,1173.03
103870,12/27/2015,Standard,280,284.44
103933,9/25/2015,First,892,899.91
103954,8/9/2015,Second,370,687.4
103961,11/5/2015,Standard,423,19.824
104038,2/6/2015,First,798,176.63
104052,3/1/2015,First,274,95.84
104059,6/13/2015,Second,404,3.424
104115,6/12/2015,Standard,195,55.984
104129,2/27/2015,Standard,125,599.9
104241,1/4/2015,Standard,225,192.22
104297,5/29/2015,First,169,85.056
104346,12/11/2015,Standard,166,730.038
104486,5/1/2015,Standard,91,84.556
104493,10/2/2015,Standard,361,57.504
104514,1/2/2015,Second,472,115.4
104626,9/1/2015,Standard,102,1388.46
104871,3/30/2015,Standard,600,366.744
104941,6/13/2015,Standard,5,976.29
104948,11/13/2015,Standard,483,723.164
105102,9/15/2015,Second,549,139.216
105158,9/5/2015,Standard,608,43
105221,11/1/2015,First,541,38.528
105312,11/6/2015,First,156,11.481
105347,11/24/2015,Standard,877,383.61
105361,3/29/2015,Standard,110,17.64
105508,9/24/2015,Standard,143,39.98
105571,11/7/2015,Standard,308,1361.631
105599,9/7/2015,Same Day,263,41.374
105613,10/18/2015,Standard,991,100.86
105627,3/8/2015,Standard,575,2531.88
105634,11/8/2015,Standard,642,11.65
105690,11/21/2015,Second,985,697.8208
105725,2/18/2015,Standard,792,96.604
105844,10/25/2015,Second,784,79.36
105970,3/2/2015,Standard,773,112.04
106187,6/23/2015,Standard,969,268.4
106208,12/10/2015,Standard,45,53.088
106215,4/16/2015,Standard,317,12.576
106257,4/13/2015,Second,775,721.488
106320,9/25/2015,Standard,83,1044.63
106362,12/11/2015,Standard,687,10.332
106565,3/20/2015,First,150,51.84
106978,9/28/2015,Standard,739,18.128
107020,7/10/2015,Standard,230,39.92
107083,11/21/2015,Standard,103,39.608
107468,12/18/2015,Standard,599,6.848
107678,4/21/2015,Standard,386,893.09
107685,11/30/2015,Second,96,106.88
107741,3/8/2015,First,791,3.408
107902,8/28/2015,Standard,541,470.36
107937,5/3/2015,Standard,451,665.88
108119,11/1/2015,Standard,804,301.96
108259,11/8/2015,Standard,420,81.135
108532,8/29/2015,Standard,860,246.5
108588,1/5/2015,Standard,204,90.168
108665,7/6/2015,Standard,164,896.38
108672,9/10/2015,Standard,536,106.68
109001,3/5/2015,Standard,993,479.026
109113,12/19/2015,Standard,585,25.488
109169,4/20/2015,Standard,896,180.96
109190,10/23/2015,Standard,475,546.792
109197,12/31/2015,Standard,553,487.984
109337,11/21/2015,Second,261,508.11
109386,11/8/2015,Second,823,750.93
109470,12/31/2015,Second,674,596.48
109512,3/5/2015,Same Day,265,976.347
109575,9/18/2015,Standard,64,2503.82
109603,1/26/2015,Standard,284,182.72
109638,12/15/2015,Standard,589,1055.142
109708,5/25/2015,Second,996,467.04
109736,10/10/2015,First,634,45.36
109862,10/25/2015,Standard,295,450.09
109939,5/8/2015,Standard,741,5.248
110016,11/29/2015,Standard,635,1126.83
110093,12/3/2015,Standard,510,53.232
110247,12/4/2015,Standard,857,8.226
110289,10/29/2015,Standard,436,244.24
110324,12/1/2015,Standard,722,41.62
110345,3/9/2015,Second,465,4.608
110457,3/2/2015,Standard,469,787.53
110548,5/4/2015,Standard,779,946.344
110632,3/17/2015,Second,47,48.84
110667,4/4/2015,Standard,468,210.992
110744,9/7/2015,Standard,957,671.93
110765,10/16/2015,Second,573,824.97
110814,12/5/2015,Second,980,419.726
110863,11/17/2015,Standard,540,1971.46
110870,12/12/2015,First,950,325.7
110877,10/23/2015,First,528,186.672
110891,11/20/2015,Standard,126,344.372
110947,6/9/2015,Standard,558,113.1
111017,7/31/2015,Standard,333,52.59
111038,12/1/2015,Standard,152,2676.672
111073,12/26/2015,Standard,885,51.588
111094,7/9/2015,Standard,863,129.52
111164,4/11/2015,Standard,662,513.73
111199,11/13/2015,Standard,370,115.296
111206,7/18/2015,Standard,333,519.96
111234,2/18/2015,Standard,662,9.24
111297,8/17/2015,Standard,984,52.2
111325,2/27/2015,First,395,20.451
111339,5/29/2015,First,678,366.666
111395,11/23/2015,Standard,828,386.488
111458,9/26/2015,Standard,651,50
111507,2/6/2015,Standard,358,5.28
111514,8/31/2015,First,365,1966.557
111612,11/28/2015,Standard,467,74.128
111703,7/2/2015,Standard,356,27.504
111780,12/25/2015,Second,755,1230.5
111829,3/19/2015,First,880,4607.27
111864,6/19/2015,Same Day,150,5.904
111948,11/11/2015,Same Day,174,542.178
111990,11/8/2015,Standard,34,10.476
112014,8/13/2015,Standard,548,50.8
112053,10/11/2015,Second,621,31.95
112116,3/16/2015,Second,551,171.96
112130,5/3/2015,Standard,849,1058.188
112144,6/28/2015,Standard,4,627.664
112214,8/5/2015,Standard,865,72.65
112305,11/20/2015,Standard,815,155.16
112319,8/31/2015,Standard,264,58.32
112375,12/21/2015,Standard,615,78.192
112452,4/4/2015,Same Day,902,1273.606
112522,10/10/2015,Standard,377,8.016
112557,4/25/2015,First,447,206.43
112571,9/22/2015,Same Day,372,204.6
112711,7/12/2015,Standard,831,307.168
112767,8/2/2015,Standard,931,277.5
112823,12/10/2015,Standard,338,25.488
113040,8/27/2015,Standard,167,5.104
113110,3/19/2015,Standard,609,105.688
113131,9/24/2015,Same Day,801,97.684
113145,11/1/2015,Standard,860,2220.06
113152,12/25/2015,Standard,308,1293.468
113173,11/15/2015,Second,824,270.356
113215,9/3/2015,Standard,643,238.152
113222,11/9/2015,Same Day,309,10.74
113404,7/16/2015,Same Day,781,2048.856
113523,9/4/2015,Standard,879,7.656
113628,11/12/2015,Standard,951,792.508
113740,8/24/2015,Second,745,14.91
113901,10/19/2015,Standard,136,188.23
113971,5/8/2015,Standard,848,8.352
114048,12/14/2015,Standard,707,29.22
114069,7/13/2015,Second,119,1952.808
114237,3/13/2015,First,487,141.96
114300,10/13/2015,Standard,621,371.66
114468,8/23/2015,Same Day,570,59.848
114503,11/13/2015,Standard,452,84.96
114811,11/8/2015,Same Day,503,5850.514
114923,2/8/2015,Standard,854,107.982
115091,10/5/2015,Standard,666,75.04
115168,6/5/2015,Standard,604,10.56
115392,10/1/2015,Second,702,334.43
115399,12/19/2015,First,130,6.912
115420,4/25/2015,Standard,96,21.34
115511,11/21/2015,Standard,271,208.008
115567,9/13/2015,Standard,697,1716.16
115693,12/10/2015,Standard,128,56.3
115742,4/18/2015,Standard,516,209.55
115798,11/13/2015,Standard,966,810.2
115847,9/19/2015,Second,965,61.96
115924,9/14/2015,Second,951,25.9
115938,6/26/2015,Standard,346,535.36
115945,6/25/2015,Standard,397,413.942
116092,2/15/2015,Second,982,627.48
116260,7/6/2015,Standard,317,11.12
116484,11/20/2015,Standard,835,205.376
116512,4/9/2015,Standard,791,17.94
116638,1/28/2015,Second,3,4297.644
116687,5/2/2015,Standard,399,167.232
116750,7/5/2015,Second,833,12.158
116841,4/14/2015,Standard,763,35.208
116876,2/14/2015,Standard,277,652.414
117086,11/8/2015,Standard,55,4404.9
117415,12/27/2015,Standard,203,1228.9532
117611,11/8/2015,Second,731,376.97
117772,9/10/2015,Second,87,353.88
117800,9/21/2015,Standard,876,1132.84
117828,12/23/2015,First,213,194.32
117884,3/22/2015,Same Day,535,598.352
117898,12/5/2015,Standard,837,12.224
117961,11/26/2015,Standard,399,191.62
118227,4/24/2015,Standard,126,25.99
118423,3/24/2015,First,70,359.058
118444,11/5/2015,Standard,982,387.136
118738,10/24/2015,Standard,531,373.281
118843,9/13/2015,Standard,488,199.86
118871,12/4/2015,Second,860,418.192
118948,5/28/2015,Standard,884,6.63
118955,6/16/2015,Standard,292,253.34
119102,5/23/2015,Standard,816,51.45
119214,1/23/2015,Standard,82,43.66
119291,5/14/2015,First,851,570.492
119480,1/9/2015,Standard,348,364.07
119508,12/4/2015,Standard,22,41.98
119550,12/26/2015,Standard,271,275.058
119592,12/14/2015,Second,195,3.76
119627,8/17/2015,Standard,159,329.44
119634,8/11/2015,Standard,151,46.152
119690,6/25/2015,First,42,128.928
119697,12/28/2015,Second,119,54.384
119879,11/21/2015,Standard,8,1363.674
119907,12/1/2015,Standard,53,55.424
119942,4/5/2015,First,518,23.904
120103,12/24/2015,Standard,125,225.928
120320,3/5/2015,Standard,372,31.92
120341,9/26/2015,Second,101,166.998
120362,9/14/2015,Standard,479,912.75
120397,7/2/2015,Same Day,669,32.784
120439,6/14/2015,Standard,790,51.072
120446,11/16/2015,First,26,18.9
120516,8/13/2015,Standard,855,5.64
120551,4/13/2015,Standard,695,17.43
120621,3/21/2015,Standard,353,1270.379
120677,5/31/2015,Standard,389,2567.84
120782,4/28/2015,First,345,3999.702
120810,7/23/2015,Standard,936,197.76
120845,9/25/2015,Standard,206,22.549
120880,5/29/2015,Standard,927,740.73
120901,12/31/2015,Standard,502,162.064
120915,9/28/2015,Second,645,601.5
121041,11/3/2015,Standard,254,6.608
121097,1/3/2015,Standard,769,10.368
121132,7/17/2015,Standard,892,20.696
121188,8/28/2015,Standard,847,2017.532
121272,3/29/2015,Standard,993,73.28
121391,10/4/2015,First,945,26.96
121405,3/30/2015,Standard,578,204.48
121552,3/22/2015,Standard,516,19.56
121608,9/3/2015,First,731,238.11
121650,12/10/2015,Standard,137,1000.43
121699,8/10/2015,Standard,195,64.75
121720,6/11/2015,First,698,3165.744
121776,2/16/2015,Standard,325,124.55
121783,11/10/2015,Standard,500,2165.12
121797,1/30/2015,Standard,55,2147.336
121965,6/19/2015,Standard,180,205.73
122168,8/21/2015,Standard,142,53.28
122210,11/30/2015,Standard,636,258.495
122259,10/31/2015,Standard,430,70.12
122266,4/26/2015,Standard,290,194.1395
122287,6/18/2015,Standard,972,101.004
122371,9/26/2015,Standard,860,188.63
122406,8/2/2015,Second,348,448.21
122623,9/7/2015,Standard,258,47.516
122756,12/3/2015,Standard,550,485.3
122826,6/23/2015,Second,550,201.568
122973,7/18/2015,Second,584,146.698
123092,12/3/2015,Standard,174,288.85
123113,11/23/2015,Second,950,2643.06
123141,11/14/2015,Standard,669,1114.192
123155,3/9/2015,First,416,473.4
123232,12/14/2015,Second,225,319.968
123330,6/21/2015,Standard,502,107.976
123456,7/9/2015,Standard,228,48.632
123505,11/22/2015,Standard,809,14.94
123568,11/8/2015,Standard,710,256.35
123673,10/30/2015,Second,195,299.9
123939,8/24/2015,Second,308,469.398
124044,7/23/2015,Second,999,10.512
124058,11/20/2015,Standard,969,644.904
124107,10/9/2015,Second,759,736.473
124268,7/4/2015,Standard,184,15.48
124450,4/27/2015,Standard,582,2670.19
124499,10/9/2015,Standard,844,659.88
124541,4/6/2015,Standard,595,92.052
124653,12/24/2015,First,92,167.31
124800,9/26/2015,Standard,352,1044.075
124891,7/31/2015,Same Day,4,3419.872
124919,5/31/2015,First,308,244.78
124933,12/26/2015,Second,359,212.64
124975,6/22/2015,First,365,796.425
125066,12/14/2015,Standard,223,62.46
125178,10/3/2015,Standard,959,15.008
125185,3/5/2015,Second,841,132.94
125234,11/27/2015,Standard,869,221.79
125395,6/26/2015,Second,516,41.9
125416,11/2/2015,Same Day,470,447.93
125423,12/13/2015,Second,327,9.96
125563,4/11/2015,Standard,718,121.888
125696,10/2/2015,Standard,962,7.38
125710,10/8/2015,Standard,23,3.44
125934,9/11/2015,Standard,219,399.49
125976,9/27/2015,Standard,185,2026.78
126137,10/3/2015,Standard,544,120.666
126186,9/11/2015,First,719,24.64
126347,12/14/2015,Second,409,50
126445,8/27/2015,Standard,361,484.65
126466,11/9/2015,Standard,762,2.48
126557,7/12/2015,Second,8,1745.399
126669,11/7/2015,Standard,76,76.64
126697,9/21/2015,First,434,1102.472
126725,11/17/2015,Standard,176,1873.606
126739,11/1/2015,Second,330,327.564
126970,9/20/2015,Standard,503,2.808
127019,12/21/2015,Standard,712,60.984
127110,6/25/2015,Standard,274,109.36
127173,9/26/2015,Standard,823,743.426
127327,2/3/2015,Standard,698,90.882
127418,6/13/2015,First,84,36.624
127453,12/19/2015,First,531,526.736
127481,12/12/2015,Second,832,130.28
127502,12/10/2015,Standard,69,5.76
127509,11/9/2015,Standard,834,1085.16
127544,8/8/2015,Standard,10,79.99
127593,9/21/2015,Same Day,638,85.3
127607,3/20/2015,Standard,317,21.376
127754,7/26/2015,Standard,339,266.352
127824,10/18/2015,Standard,236,277.634
128013,8/9/2015,Standard,601,154.14
128027,9/14/2015,Second,405,269.49
128083,3/12/2015,Standard,907,45.976
128125,3/31/2015,Standard,152,120.756
128139,7/3/2015,Standard,806,365.91
128167,6/22/2015,Second,751,4.96
128356,10/2/2015,Standard,334,10.944
128608,1/12/2015,Standard,409,389.434
128860,6/29/2015,Standard,999,20.104
128958,1/24/2015,Standard,362,13.12
128993,9/12/2015,Second,745,21.98
129042,12/12/2015,Standard,972,8.22
129098,10/9/2015,Standard,660,30.84
129112,11/29/2015,First,675,30.264
129217,5/10/2015,Same Day,1,107.754
129322,8/8/2015,Second,613,601.44
129392,7/8/2015,Same Day,736,21.12
129476,10/15/2015,Standard,258,339.96
129525,11/15/2015,Standard,135,166.92
129532,12/8/2015,Standard,690,457.96
129546,9/28/2015,Standard,573,351.916
129700,5/4/2015,First,560,22.288
129770,2/21/2015,Second,227,49.12
129854,8/22/2015,Standard,305,16.52
129896,6/15/2015,Standard,890,496.896
129917,10/2/2015,First,296,569.336
130022,8/10/2015,Standard,474,74.94
130113,12/27/2015,Standard,242,991.26
130183,11/13/2015,Standard,904,613.9992
130204,9/3/2015,Standard,902,178.79
130218,3/23/2015,First,662,59.48
130253,12/14/2015,Standard,133,15.24
130365,4/25/2015,Standard,820,349.082
130456,8/21/2015,Standard,974,667.378
130554,4/7/2015,First,973,11.736
130610,7/5/2015,Standard,971,19
130659,12/4/2015,Second,376,2201.864
130736,12/7/2015,First,293,6.57
130785,9/5/2015,Standard,766,733.283
130792,4/28/2015,Standard,747,44.66
130848,10/25/2015,Same Day,698,582.336
130855,12/29/2015,Standard,250,6.36
130876,5/12/2015,Second,47,36.63
130883,9/26/2015,Standard,988,412.664
130890,11/2/2015,Standard,932,1038.84
130974,11/27/2015,Second,487,1170.918
130995,11/1/2015,Standard,999,4.95
131072,11/5/2015,Same Day,36,98.352
