order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at
306,107398,B0C8JGLC87,3,574.31,1722.93,8/25/2014,completed,08:39.5,08:39.5
307,107454,B07KJBQYH6,1,70.78,70.78,11/2/2014,completed,08:39.5,08:39.5
308,107454,B076CW51NS,2,279,558,11/2/2014,completed,08:39.5,08:39.5
309,107454,B0DQF2772T,3,259,777,11/2/2014,completed,08:39.5,08:39.5
310,107524,B0DDWKK8VL,1,49.99,49.99,3/2/2014,completed,08:39.5,08:39.5
311,107573,B0DGTBGKHN,3,755,2265,12/12/2014,completed,08:39.5,08:39.5
312,107573,B00DS4TKU6,1,357.69,357.69,12/12/2014,completed,08:39.5,08:39.5
313,107573,B0C3C9WHQN,1,130.51,130.51,12/12/2014,completed,08:39.5,08:39.5
314,107573,B0D99TVKCW,2,117,234,12/12/2014,completed,08:39.5,08:39.5
315,107594,B0DDCD7T3D,1,46.99,46.99,7/2/2014,completed,08:39.5,08:39.5
316,107594,B07GLNN9X1,1,1759,1759,7/2/2014,completed,08:39.5,08:39.5
317,107594,B0CCPRRJSR,1,83,83,7/2/2014,completed,08:39.5,08:39.5
318,107706,B09BBYXBNM,3,,,2/14/2014,completed,08:39.5,08:39.5
319,107706,B0DJPR333Q,2,57.9,115.8,2/14/2014,completed,08:39.5,08:39.5
320,107706,B0DTJ4FMLH,3,179,537,2/14/2014,completed,08:39.5,08:39.5
321,107706,B003H25S7I,1,225,225,2/14/2014,completed,08:39.5,08:39.5
322,107755,B0CQ31JZBT,2,507.44,1014.88,2/7/2014,completed,08:39.5,08:39.5
323,107769,B0DWFS4S6T,1,355,355,10/28/2014,completed,08:39.5,08:39.5
324,107769,B0C998PL52,1,23.72,23.72,10/28/2014,completed,08:39.5,08:39.5
325,107811,B078141ML8,2,125.52,251.04,4/29/2014,completed,08:39.5,08:39.5
326,107811,B07MH51LFH,1,26.72,26.72,4/29/2014,completed,08:39.5,08:39.5
327,107811,B07HZ7QK83,1,24.57,24.57,4/29/2014,completed,08:39.5,08:39.5
328,107811,B0BKFFF5HY,2,53.89,107.78,4/29/2014,completed,08:39.5,08:39.5
329,107818,B00T7TXS54,3,38.35,115.05,9/8/2014,completed,08:39.5,08:39.5
330,107818,B0BDRSHPTD,2,32.28,64.56,9/8/2014,completed,08:39.5,08:39.5
331,107916,B00I5IWC4G,3,66,198,8/24/2014,completed,08:39.5,08:39.5
332,108147,B07BLF1M8C,1,82,82,6/8/2014,completed,08:39.5,08:39.5
333,108147,B0849K4MYH,3,400,1200,6/8/2014,completed,08:39.5,08:39.5
334,108147,B08BXRNRSJ,2,107.88,215.76,6/8/2014,completed,08:39.5,08:39.5
335,108147,B0F92Q6S56,2,40,80,6/8/2014,completed,08:39.5,08:39.5
336,108147,B004QQZMHA,2,243.18,486.36,6/8/2014,completed,08:39.5,08:39.5
337,108182,B073X4P9SD,2,51.96,103.92,2/6/2014,completed,08:39.5,08:39.5
338,108182,B09M9RVSV7,1,24.55,24.55,2/6/2014,completed,08:39.5,08:39.5
339,108182,B01L9JYYH0,1,265,265,2/6/2014,completed,08:39.5,08:39.5
340,108189,B0DNFNBBG4,3,235,705,10/2/2014,completed,08:39.5,08:39.5
341,108189,B08S7B783N,3,50,150,10/2/2014,completed,08:39.5,08:39.5
342,108189,B07N66KZS2,2,18.9,37.8,10/2/2014,completed,08:39.5,08:39.5
343,108273,B0821TPVQG,1,35,35,12/16/2014,completed,08:39.5,08:39.5
344,108273,B0C3MKM59T,1,109,109,12/16/2014,completed,08:39.5,08:39.5
345,108273,B08448XYGZ,1,23.36,23.36,12/16/2014,completed,08:39.5,08:39.5
346,108273,B0C9SQTZDF,2,364.46,728.92,12/16/2014,completed,08:39.5,08:39.5
347,108273,B0D33H174P,2,157.28,314.56,12/16/2014,completed,08:39.5,08:39.5
348,108609,B089LHWNPR,3,95,285,10/31/2014,completed,08:39.5,08:39.5
349,108609,B0BT88MBLQ,2,49.99,99.98,10/31/2014,completed,08:39.5,08:39.5
350,108609,B09VT3JW72,2,292.26,584.52,10/31/2014,completed,08:39.5,08:39.5
351,108609,B07YQ3PF1X,2,295,590,10/31/2014,completed,08:39.5,08:39.5
352,108707,B0C9961QZN,3,388,1164,10/24/2014,completed,08:39.5,08:39.5
353,108707,B07261QWHY,1,27,27,10/24/2014,completed,08:39.5,08:39.5
354,108707,B0CTQV32XR,2,327.34,654.68,10/24/2014,completed,08:39.5,08:39.5
355,108707,B09VX48WNK,2,576.39,1152.78,10/24/2014,completed,08:39.5,08:39.5
356,108707,B07CC61F2D,2,172.01,344.02,10/24/2014,completed,08:39.5,08:39.5
357,108861,B09G711MG1,2,54,108,5/28/2014,completed,08:39.5,08:39.5
358,108861,B08917SMWW,1,157.95,157.95,5/28/2014,completed,08:39.5,08:39.5
359,108861,B0B9HFYX89,2,,,5/28/2014,completed,08:39.5,08:39.5
360,108861,B09F8XJ399,1,226.92,226.92,5/28/2014,completed,08:39.5,08:39.5
361,108861,B07T7P23SY,2,149,298,5/28/2014,completed,08:39.5,08:39.5
362,108903,B00K5CVNGI,3,86,258,10/3/2014,completed,08:39.5,08:39.5
363,108903,B0D5C4581M,2,45.29,90.58,10/3/2014,completed,08:39.5,08:39.5
364,108903,B09DGR5S5C,1,24.01,24.01,10/3/2014,completed,08:39.5,08:39.5
365,109043,B0BGRZB112,3,154.14,462.42,8/15/2014,completed,08:39.5,08:39.5
366,109043,B084XGMTTG,1,21.45,21.45,8/15/2014,completed,08:39.5,08:39.5
367,109043,B0992HV713,1,875,875,8/15/2014,completed,08:39.5,08:39.5
368,109043,B08LP2L8FK,3,614.97,1844.91,8/15/2014,completed,08:39.5,08:39.5
369,109043,B07V1VPNN1,2,66,132,8/15/2014,completed,08:39.5,08:39.5
370,109127,B000KA04VK,3,260,780,12/21/2014,completed,08:39.5,08:39.5
371,109127,B08CY8JJBR,1,205,205,12/21/2014,completed,08:39.5,08:39.5
372,109127,B0CSK2VTF8,2,359,718,12/21/2014,completed,08:39.5,08:39.5
373,109134,B0BFXP6K7C,3,,,11/5/2014,completed,08:39.5,08:39.5
374,109134,B07S831N4Y,1,54,54,11/5/2014,completed,08:39.5,08:39.5
375,109134,B08F413KJY,3,22.43,67.29,11/5/2014,completed,08:39.5,08:39.5
376,109134,B07NQ3HDP5,2,31.33,62.66,11/5/2014,completed,08:39.5,08:39.5
377,109218,B09C6DMSVR,1,14.25,14.25,6/30/2014,completed,08:39.5,08:39.5
378,109232,B0BKPKSHYP,3,68,204,1/13/2014,completed,08:39.5,08:39.5
379,109302,B07J635T8T,2,103,206,8/12/2014,completed,08:39.5,08:39.5
380,109302,B082H1YC1Y,1,185,185,8/12/2014,completed,08:39.5,08:39.5
381,109302,B01DPK4IPO,2,269,538,8/12/2014,completed,08:39.5,08:39.5
382,109302,B0842HNL23,2,26.25,52.5,8/12/2014,completed,08:39.5,08:39.5
383,109302,B0CL76KKF8,3,27.4,82.2,8/12/2014,completed,08:39.5,08:39.5
384,109491,B09JFV7HHY,2,89,178,2/20/2014,completed,08:39.5,08:39.5
385,109491,B07DP2ZB5L,3,34.22,102.66,2/20/2014,completed,08:39.5,08:39.5
386,109680,B098F3BTBP,2,16.69,33.38,10/6/2014,completed,08:39.5,08:39.5
387,109680,B0FKM8N4HY,1,34.16,34.16,10/6/2014,completed,08:39.5,08:39.5
388,109680,B0D6GN6911,1,37.11,37.11,10/6/2014,completed,08:39.5,08:39.5
389,109680,B07CPSXZ39,3,39.99,119.97,10/6/2014,completed,08:39.5,08:39.5
390,109855,B0CKJ84WV4,3,129,387,9/1/2014,completed,08:39.5,08:39.5
391,109855,B087WBBS85,1,952,952,9/1/2014,completed,08:39.5,08:39.5
392,109855,B01N1ITAY0,2,166.57,333.14,9/1/2014,completed,08:39.5,08:39.5
393,109855,B0CJF5FX6J,3,79.99,239.97,9/1/2014,completed,08:39.5,08:39.5
394,109890,B09WGYKYTT,3,50,150,7/21/2014,completed,08:39.5,08:39.5
395,109897,B0D3XC9B36,1,61.75,61.75,8/12/2014,completed,08:39.5,08:39.5
396,109897,B0CSJMHSH2,3,,,8/12/2014,completed,08:39.5,08:39.5
397,109904,B0BL6FCFRL,3,207.6,622.8,7/14/2014,completed,08:39.5,08:39.5
398,109904,B0BXKYB92Y,2,392.4,784.8,7/14/2014,completed,08:39.5,08:39.5
399,109918,B00WW7574S,2,38.18,76.36,9/7/2014,completed,08:39.5,08:39.5
400,109918,B0D1QL8366,1,44.91,44.91,9/7/2014,completed,08:39.5,08:39.5
401,109918,B00FFBSVPK,1,132.66,132.66,9/7/2014,completed,08:39.5,08:39.5
402,109918,B0D4DYQQ59,2,112,224,9/7/2014,completed,08:39.5,08:39.5
403,109918,B08MQPZT9S,3,229,687,9/7/2014,completed,08:39.5,08:39.5
404,109932,B0CWVGNL6T,1,28,28,12/9/2014,completed,08:39.5,08:39.5
405,109932,B0DFX1JWB3,3,239,717,12/9/2014,completed,08:39.5,08:39.5
406,109932,B0995MNLX3,1,11.15,11.15,12/9/2014,completed,08:39.5,08:39.5
407,110030,B09N2PJXRZ,3,77,231,12/6/2014,completed,08:39.5,08:39.5
408,110065,B00PRYPDR4,1,36.95,36.95,8/5/2014,completed,08:39.5,08:39.5
409,110065,B0BD42JQSZ,3,53.82,161.46,8/5/2014,completed,08:39.5,08:39.5
410,110065,B0B6NPQ1HD,2,49.99,99.98,8/5/2014,completed,08:39.5,08:39.5
411,110065,B09FM5PMN3,2,179,358,8/5/2014,completed,08:39.5,08:39.5
412,110065,B0B5CRY76V,3,131.84,395.52,8/5/2014,completed,08:39.5,08:39.5
413,110072,B0BQVL1HSP,3,47.94,143.82,10/22/2014,completed,08:39.5,08:39.5
414,110072,B09WH823SJ,3,35,105,10/22/2014,completed,08:39.5,08:39.5
415,110100,B0BCG1KNNW,2,33.06,66.12,4/25/2014,completed,08:39.5,08:39.5
416,110100,B0BFR9TVL1,3,51.25,153.75,4/25/2014,completed,08:39.5,08:39.5
417,110184,B08MC661WT,3,59.01,177.03,7/12/2014,completed,08:39.5,08:39.5
418,110184,B00TNNXSY0,1,116.98,116.98,7/12/2014,completed,08:39.5,08:39.5
419,110219,B0F3DC5XLV,3,170.13,510.39,5/5/2014,completed,08:39.5,08:39.5
420,110352,B07FKCKZXV,3,46.74,140.22,11/23/2014,completed,08:39.5,08:39.5
421,110352,B0B6P7VDV7,3,35,105,11/23/2014,completed,08:39.5,08:39.5
422,110408,B08X3QF1N7,1,129,129,10/18/2014,completed,08:39.5,08:39.5
423,110408,B0BLSMR1T2,3,88,264,10/18/2014,completed,08:39.5,08:39.5
424,110408,B0875DHJFH,3,161,483,10/18/2014,completed,08:39.5,08:39.5
425,110408,B096VXKBG6,1,90,90,10/18/2014,completed,08:39.5,08:39.5
426,110408,B01DWP3YQG,3,114.26,342.78,10/18/2014,completed,08:39.5,08:39.5
427,110422,B0B82V4812,2,19,38,1/21/2014,completed,08:39.5,08:39.5
428,110527,B0BKWWL9SX,3,306.69,920.07,8/9/2014,completed,08:39.5,08:39.5
429,110527,B07BF9VQR5,2,23.7,47.4,8/9/2014,completed,08:39.5,08:39.5
430,110555,B0C4WFLYY2,2,66,132,4/11/2014,completed,08:39.5,08:39.5
431,110555,B07V3CS9Z1,1,54,54,4/11/2014,completed,08:39.5,08:39.5
432,110555,B07DKDPJ24,1,84,84,4/11/2014,completed,08:39.5,08:39.5
433,110555,B0DSGQ4C2J,1,118,118,4/11/2014,completed,08:39.5,08:39.5
434,110555,B09VP9B67H,3,49.91,149.73,4/11/2014,completed,08:39.5,08:39.5
435,110611,B081VS99ZK,3,51.46,154.38,10/6/2014,completed,08:39.5,08:39.5
436,110639,B09F1RLRY4,3,216.93,650.79,8/23/2014,completed,08:39.5,08:39.5
437,110639,B0BGXCRF9D,1,47.01,47.01,8/23/2014,completed,08:39.5,08:39.5
438,110639,B095X7633P,1,109,109,8/23/2014,completed,08:39.5,08:39.5
439,110786,B0FCMKK55C,3,70.55,211.65,12/29/2014,completed,08:39.5,08:39.5
440,110786,B0CRR3XJ3S,3,1129.73,3389.19,12/29/2014,completed,08:39.5,08:39.5
441,110849,B0C6TKB2ZF,2,18.04,36.08,4/18/2014,completed,08:39.5,08:39.5
442,110849,B0791BF9WL,3,24,72,4/18/2014,completed,08:39.5,08:39.5
443,110849,B07SZPW9GR,1,45.21,45.21,4/18/2014,completed,08:39.5,08:39.5
444,110849,B09S67H1R6,1,127,127,4/18/2014,completed,08:39.5,08:39.5
445,110849,B071Z2Q68Y,3,92,276,4/18/2014,completed,08:39.5,08:39.5
446,111003,B0BCFXHD98,3,41.99,125.97,6/1/2014,completed,08:39.5,08:39.5
447,111003,B0CKXS2LZG,1,142,142,6/1/2014,completed,08:39.5,08:39.5
448,111003,B0B42GB842,1,41.73,41.73,6/1/2014,completed,08:39.5,08:39.5
449,111003,B000GOJ5VA,1,573.79,573.79,6/1/2014,completed,08:39.5,08:39.5
450,111059,B0F93D1FS9,1,58.41,58.41,2/3/2014,completed,08:39.5,08:39.5
451,111059,B0C9JLTYFD,3,25.41,76.23,2/3/2014,completed,08:39.5,08:39.5
452,111059,B0BPTJG3WQ,1,55,55,2/3/2014,completed,08:39.5,08:39.5
453,111150,B00FF8CDSO,1,338,338,12/31/2014,completed,08:39.5,08:39.5
454,111150,B09TRFV3DX,3,219,657,12/31/2014,completed,08:39.5,08:39.5
455,111150,B0768P2SGF,1,83.57,83.57,12/31/2014,completed,08:39.5,08:39.5
456,111150,B0CJXNTL7M,3,79,237,12/31/2014,completed,08:39.5,08:39.5
457,111157,B0DQBK77RB,3,235.54,706.62,3/2/2014,completed,08:39.5,08:39.5
458,111157,B0DJ3NH15K,2,2200.17,4400.34,3/2/2014,completed,08:39.5,08:39.5
459,111157,B0973858PH,1,19.28,19.28,3/2/2014,completed,08:39.5,08:39.5
460,111157,B0B42XZ582,3,24.99,74.97,3/2/2014,completed,08:39.5,08:39.5
461,111157,B09P8W2QZC,2,42.5,85,3/2/2014,completed,08:39.5,08:39.5
462,111192,B0CZLMV2KY,2,112,224,7/30/2014,completed,08:39.5,08:39.5
463,111192,B0FJQLCFFT,1,19.25,19.25,7/30/2014,completed,08:39.5,08:39.5
464,111360,B002LU5DHW,3,299,897,11/24/2014,completed,08:39.5,08:39.5
465,111360,B0027VT61Y,3,115.68,347.04,11/24/2014,completed,08:39.5,08:39.5
466,111360,B07CYXZTSR,1,23.82,23.82,11/24/2014,completed,08:39.5,08:39.5
467,111360,B0CM4MLRMQ,2,1409,2818,11/24/2014,completed,08:39.5,08:39.5
468,111360,B08CSCN1FP,1,96.81,96.81,11/24/2014,completed,08:39.5,08:39.5
469,111451,B0CRHG24PF,2,229.45,458.9,12/26/2014,completed,08:39.5,08:39.5
470,111451,B0792FW1NB,2,163.33,326.66,12/26/2014,completed,08:39.5,08:39.5
471,111451,B0F1DF169Z,2,31.49,62.98,12/26/2014,completed,08:39.5,08:39.5
472,111451,B0B7MNM583,2,109.88,219.76,12/26/2014,completed,08:39.5,08:39.5
473,111500,B086ZNH1XR,3,89,267,8/17/2014,completed,08:39.5,08:39.5
474,111500,B0DCG8T2HY,2,432.05,864.1,8/17/2014,completed,08:39.5,08:39.5
475,111500,B09G6YZJXG,1,28,28,8/17/2014,completed,08:39.5,08:39.5
476,111773,B08DJ71QGP,3,199,597,6/29/2014,completed,08:39.5,08:39.5
477,111857,B07B8D49TG,2,121.01,242.02,4/23/2014,completed,08:39.5,08:39.5
478,111857,B0BP2SBRG7,3,29,87,4/23/2014,completed,08:39.5,08:39.5
479,111857,B0DL4NGXQR,3,166.95,500.85,4/23/2014,completed,08:39.5,08:39.5
480,111871,B09YYJQSCQ,1,62,62,3/18/2014,completed,08:39.5,08:39.5
481,111871,B0DG78LNL1,1,160,160,3/18/2014,completed,08:39.5,08:39.5
482,111871,B08L4PPL5W,2,76.71,153.42,3/18/2014,completed,08:39.5,08:39.5
483,111871,B098FL6ZNB,2,98.45,196.9,3/18/2014,completed,08:39.5,08:39.5
484,111899,B0B2LX5NJT,3,44.32,132.96,5/4/2014,completed,08:39.5,08:39.5
485,111899,B07Z79P5SP,1,139,139,5/4/2014,completed,08:39.5,08:39.5
486,111899,B07F1FHSFS,2,136,272,5/4/2014,completed,08:39.5,08:39.5
487,111899,B07C2389CW,1,27.97,27.97,5/4/2014,completed,08:39.5,08:39.5
488,111934,B000CRH95U,1,156,156,5/5/2014,completed,08:39.5,08:39.5
489,111962,B083M7QZQY,2,71,142,9/29/2014,completed,08:39.5,08:39.5
490,111962,B0CCF12RYR,1,156.47,156.47,9/29/2014,completed,08:39.5,08:39.5
491,111962,B083XMC1D1,1,33.38,33.38,9/29/2014,completed,08:39.5,08:39.5
492,111962,B0DGKQTQ82,3,152.97,458.91,9/29/2014,completed,08:39.5,08:39.5
493,111962,B0CTC2MFC3,1,44.09,44.09,9/29/2014,completed,08:39.5,08:39.5
494,112158,B0DPLQ619K,1,642.58,642.58,12/2/2014,completed,08:39.5,08:39.5
495,112158,B0DKHSW6CH,3,124.2,372.6,12/2/2014,completed,08:39.5,08:39.5
496,112158,B000MX59JC,3,86.72,260.16,12/2/2014,completed,08:39.5,08:39.5
497,112158,B07JCBRTXK,2,50.15,100.3,12/2/2014,completed,08:39.5,08:39.5
498,112158,B0DGGD1CB6,2,520.74,1041.48,12/2/2014,completed,08:39.5,08:39.5
499,112291,B0CPPGG3TM,3,45.08,135.24,4/3/2014,completed,08:39.5,08:39.5
500,112291,B09DPLLC1V,3,450,1350,4/3/2014,completed,08:39.5,08:39.5
501,112291,B0D2W63GBC,1,33.21,33.21,4/3/2014,completed,08:39.5,08:39.5
502,112291,B0BDMHHW4M,3,13.88,41.64,4/3/2014,completed,08:39.5,08:39.5
503,112291,B07CYXZTSR,3,23.82,71.46,4/3/2014,completed,08:39.5,08:39.5
504,112326,B0DJ131W3W,3,67.59,202.77,1/4/2014,completed,08:39.5,08:39.5
505,112326,B0BGXM7NLQ,3,55,165,1/4/2014,completed,08:39.5,08:39.5
506,112403,B0DTZ5G4CM,3,449.33,1347.99,3/31/2014,completed,08:39.5,08:39.5
507,112718,B0D9BJF3T9,1,98.95,98.95,12/16/2014,completed,08:39.5,08:39.5
508,112718,B07D32GLTX,2,24.99,49.98,12/16/2014,completed,08:39.5,08:39.5
509,112718,B0DMSNTPV5,1,97,97,12/16/2014,completed,08:39.5,08:39.5
510,112718,B086ZN99MG,3,114,342,12/16/2014,completed,08:39.5,08:39.5
511,112718,B0BSRJK9JX,1,577.35,577.35,12/16/2014,completed,08:39.5,08:39.5
512,112837,B0DDCJXD6D,3,173,519,9/11/2014,completed,08:39.5,08:39.5
513,112837,B07NQJF584,2,105.21,210.42,9/11/2014,completed,08:39.5,08:39.5
514,112837,B0D9QN7THS,1,114.74,114.74,9/11/2014,completed,08:39.5,08:39.5
515,112837,B08KQJSCKD,1,161,161,9/11/2014,completed,08:39.5,08:39.5
516,112851,B07RQSPLXD,3,136,408,9/17/2014,completed,08:39.5,08:39.5
517,113047,B0DQKSY49H,1,65.99,65.99,10/24/2014,completed,08:39.5,08:39.5
518,113047,B01J5T03NU,3,217,651,10/24/2014,completed,08:39.5,08:39.5
519,113166,B07GWGYS1K,1,111.99,111.99,12/24/2014,completed,08:39.5,08:39.5
520,113257,B07W6YJ9CB,2,67,134,12/16/2014,completed,08:39.5,08:39.5
521,113271,B0BJ6J1MC1,1,39.46,39.46,7/9/2014,completed,08:39.5,08:39.5
522,113271,B0DH9JC9Q5,1,319.95,319.95,7/9/2014,completed,08:39.5,08:39.5
523,113320,B0BQ6MVNH1,3,33,99,12/12/2014,completed,08:39.5,08:39.5
524,113320,B0B6CD37PV,2,71.99,143.98,12/12/2014,completed,08:39.5,08:39.5
525,113320,B071GZ8GXK,2,213.94,427.88,12/12/2014,completed,08:39.5,08:39.5
526,113320,B0CD7JB3KP,3,185.5,556.5,12/12/2014,completed,08:39.5,08:39.5
527,113362,B0BZZDJ218,1,53.39,53.39,9/14/2014,completed,08:39.5,08:39.5
528,113383,B0CRR3D3HL,3,621.84,1865.52,9/10/2014,completed,08:39.5,08:39.5
529,113383,B0BCQFP53S,1,239,239,9/10/2014,completed,08:39.5,08:39.5
530,113383,B075HGTXDN,1,54.9,54.9,9/10/2014,completed,08:39.5,08:39.5
531,113383,B07F1FHSFS,1,136,136,9/10/2014,completed,08:39.5,08:39.5
532,113579,B0CC1DD75G,2,28.7,57.4,12/13/2014,completed,08:39.5,08:39.5
533,113768,B09GSSFFL5,3,27.84,83.52,5/13/2014,completed,08:39.5,08:39.5
534,113768,B0C1YGMKDP,2,19.9,39.8,5/13/2014,completed,08:39.5,08:39.5
535,113768,B0C17FS62D,1,195,195,5/13/2014,completed,08:39.5,08:39.5
536,113768,B09JCBVB62,3,29,87,5/13/2014,completed,08:39.5,08:39.5
537,113859,B0CP7ZTQST,3,1579,4737,9/13/2014,completed,08:39.5,08:39.5
538,113859,B0BJ4W51ZQ,2,229,458,9/13/2014,completed,08:39.5,08:39.5
539,113859,B0B52WH9C8,2,35.53,71.06,9/13/2014,completed,08:39.5,08:39.5
540,113880,B09NMM8W68,1,229,229,3/1/2014,completed,08:39.5,08:39.5
541,113880,B09YKD9LBW,3,38.82,116.46,3/1/2014,completed,08:39.5,08:39.5
542,113880,B096NC9CB2,2,107,214,3/1/2014,completed,08:39.5,08:39.5
543,113880,B0CJ9SHJF4,1,219,219,3/1/2014,completed,08:39.5,08:39.5
544,113887,B09WVGVMLR,2,45,90,4/5/2014,completed,08:39.5,08:39.5
545,113929,B0BZRZYRQW,3,299,897,6/16/2014,completed,08:39.5,08:39.5
546,113929,B08N6ZKXCC,1,517.74,517.74,6/16/2014,completed,08:39.5,08:39.5
547,113964,B08NZ6J4SB,2,167.32,334.64,9/23/2014,completed,08:39.5,08:39.5
548,113964,B0B785W5HK,1,51.64,51.64,9/23/2014,completed,08:39.5,08:39.5
549,113964,B08Z7MLW46,2,22.55,45.1,9/23/2014,completed,08:39.5,08:39.5
550,114125,B07CHHVY7P,1,77.01,77.01,7/9/2014,completed,08:39.5,08:39.5
551,114125,B0F3DKQP59,3,17.24,51.72,7/9/2014,completed,08:39.5,08:39.5
552,114125,B07CX2XQQF,3,36,108,7/9/2014,completed,08:39.5,08:39.5
553,114181,B005LBZ6G6,3,335,1005,5/10/2014,completed,08:39.5,08:39.5
554,114181,B01ETJR0GO,1,146.78,146.78,5/10/2014,completed,08:39.5,08:39.5
555,114181,B07HMNJB79,1,76.5,76.5,5/10/2014,completed,08:39.5,08:39.5
556,114195,B09DGRCF39,3,15.42,46.26,11/1/2014,completed,08:39.5,08:39.5
557,114195,B085PZJGT4,2,85,170,11/1/2014,completed,08:39.5,08:39.5
558,114195,B09DGS4YNP,1,21.9,21.9,11/1/2014,completed,08:39.5,08:39.5
559,114195,B0BJL3XZTK,3,197.98,593.94,11/1/2014,completed,08:39.5,08:39.5
560,114195,B01HIUTE1U,2,35.3,70.6,11/1/2014,completed,08:39.5,08:39.5
561,114251,B09QCPHY27,3,105.25,315.75,11/5/2014,completed,08:39.5,08:39.5
562,114251,B07Q5S8K28,1,45.99,45.99,11/5/2014,completed,08:39.5,08:39.5
563,114314,B0CNCYZXFP,3,19.7,59.1,10/11/2014,completed,08:39.5,08:39.5
564,114314,B0CSK2VTF8,3,359,1077,10/11/2014,completed,08:39.5,08:39.5
565,114314,B08F5L1M5H,1,80,80,10/11/2014,completed,08:39.5,08:39.5
566,114314,B08Z7MLW46,2,22.55,45.1,10/11/2014,completed,08:39.5,08:39.5
567,114321,B0B48Q4QGX,1,85.47,85.47,8/20/2014,completed,08:39.5,08:39.5
568,114321,B07QN8TT6H,2,45,90,8/20/2014,completed,08:39.5,08:39.5
569,114335,B09KNMWV9W,3,16.63,49.89,9/28/2014,completed,08:39.5,08:39.5
570,114335,B09GLPFXWV,2,45.99,91.98,9/28/2014,completed,08:39.5,08:39.5
571,114433,B08YQ3NLZ3,3,198,594,5/13/2014,completed,08:39.5,08:39.5
572,114433,B00LFCD36A,3,192,576,5/13/2014,completed,08:39.5,08:39.5
573,114433,B08Z5Z82QT,1,52,52,5/13/2014,completed,08:39.5,08:39.5
574,114433,B08Z7CBB7R,1,353.72,353.72,5/13/2014,completed,08:39.5,08:39.5
575,114433,B0CKXZXL4C,2,213.36,426.72,5/13/2014,completed,08:39.5,08:39.5
576,114510,B00JUM8WFY,1,77.7,77.7,3/14/2014,completed,08:39.5,08:39.5
577,114510,B07GDP3T4D,3,108.98,326.94,3/14/2014,completed,08:39.5,08:39.5
578,114510,B07N34X3C4,3,683.52,2050.56,3/14/2014,completed,08:39.5,08:39.5
579,114510,B00X0W9Y6Q,3,149,447,3/14/2014,completed,08:39.5,08:39.5
580,114510,B0992HVQ52,1,280.01,280.01,3/14/2014,completed,08:39.5,08:39.5
581,114517,B0B87WSZGN,3,82.3,246.9,12/23/2014,completed,08:39.5,08:39.5
582,114517,B00HEUOY1K,3,71,213,12/23/2014,completed,08:39.5,08:39.5
583,114643,B0BNR5MNVK,3,59,177,6/13/2014,completed,08:39.5,08:39.5
584,114643,B0DFYTYHY8,1,50,50,6/13/2014,completed,08:39.5,08:39.5
585,114643,B0CDRNJHTR,2,69,138,6/13/2014,completed,08:39.5,08:39.5
586,114643,B09XF1Z1GH,2,127.52,255.04,6/13/2014,completed,08:39.5,08:39.5
587,114790,B0D7CV7251,2,109,218,3/11/2014,completed,08:39.5,08:39.5
588,114790,B0B2ZXX2D3,2,480,960,3/11/2014,completed,08:39.5,08:39.5
589,114790,B0826KVF41,1,771.33,771.33,3/11/2014,completed,08:39.5,08:39.5
590,114790,B0F5PZZPXW,2,47.6,95.2,3/11/2014,completed,08:39.5,08:39.5
591,114790,B083CSBW37,2,101.94,203.88,3/11/2014,completed,08:39.5,08:39.5
592,115049,B07CYK3QSV,1,62,62,9/26/2014,completed,08:39.5,08:39.5
593,115049,B09841Q4XP,1,21.83,21.83,9/26/2014,completed,08:39.5,08:39.5
594,115049,B089R44T1R,2,107.09,214.18,9/26/2014,completed,08:39.5,08:39.5
595,115056,B0DTNYLJ31,2,148.45,296.9,5/2/2014,completed,08:39.5,08:39.5
596,115056,B0BHYSVGLT,1,39.66,39.66,5/2/2014,completed,08:39.5,08:39.5
597,115056,B0BCG2D6W9,3,24,72,5/2/2014,completed,08:39.5,08:39.5
598,115084,B0CFJSKXW7,1,147.87,147.87,10/18/2014,completed,08:39.5,08:39.5
599,115084,B0BPY1N7XC,2,197.02,394.04,10/18/2014,completed,08:39.5,08:39.5
600,115084,B09XC3ZDK4,3,169,507,10/18/2014,completed,08:39.5,08:39.5
601,115133,B07F8TMTZ7,2,151.35,302.7,9/26/2014,completed,08:39.5,08:39.5
602,115161,B09TRFQGJW,3,310,930,1/31/2014,completed,08:39.5,08:39.5
603,115161,B008VC55UO,3,124.17,372.51,1/31/2014,completed,08:39.5,08:39.5
604,115161,B0F13VZDV2,1,805,805,1/31/2014,completed,08:39.5,08:39.5
605,115259,B0DRBBTJ16,2,42.99,85.98,8/25/2014,completed,08:39.5,08:39.5
606,115336,B012FOX262,1,73.87,73.87,11/18/2014,completed,08:39.5,08:39.5
607,115336,B0BY5TFFJR,2,258.04,516.08,11/18/2014,completed,08:39.5,08:39.5
608,115336,B0BH4MLYKZ,3,24.25,72.75,11/18/2014,completed,08:39.5,08:39.5
609,115336,B07Z17KQTM,3,184,552,11/18/2014,completed,08:39.5,08:39.5
610,115336,B0C4HC9X46,3,160.02,480.06,11/18/2014,completed,08:39.5,08:39.5
611,115357,B00NC39J4K,2,147.98,295.96,8/6/2014,completed,08:39.5,08:39.5
612,115791,B06XC3MZJD,2,150.7,301.4,1/16/2014,completed,08:39.5,08:39.5
