order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at,ingestion_timestamp,source_system
198,104472,B0CTKRSYZP,2,131.03,262.06,6/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
199,104472,B0BP1L542K,3,31.23,93.69,6/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
200,104472,B0D1YQ4581,1,162.0,162.0,6/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
201,104472,B09FLVPSNV,1,12.4,12.4,6/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
202,104563,B07ZZDLKFJ,3,305.85,917.55,3/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
203,104563,B01N39ONJM,3,148.51,445.53,3/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
204,104563,B0B3NDSZNK,2,85.05,170.1,3/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
205,104563,B07GSS4DTZ,3,65.72,197.16,3/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
206,104738,B09PGMGV2V,1,142.98,142.98,12/30/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
207,104738,B0BCYZHDGP,1,229.0,229.0,12/30/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
208,104773,B0BC65JLXZ,3,47.95,143.85,12/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
209,104773,B09TL9PB2J,3,15.58,46.74,12/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
210,104773,B083YF4VDP,2,329.0,658.0,12/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
211,104773,B0DCSWWZ57,2,276.43,552.86,12/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
212,104773,B08TCGZG6X,2,46.34,92.68,12/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
213,104780,B09WKCZTL3,1,33.99,33.99,5/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
214,104780,B0874V8THD,1,162.0,162.0,5/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
215,104780,B09Y63891J,1,100.5,100.5,5/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
216,104780,B0BY5RMHGX,3,,,5/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
217,104808,B0C23RKMP6,2,55.4,110.8,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
218,104808,B0CQ859MQM,2,339.0,678.0,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
219,104808,B07Z87BZQH,2,20.09,40.18,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
220,104808,B08GM16WXF,3,687.74,2063.22,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
221,104808,B0DJF9XMR6,3,74.0,222.0,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
222,104829,B07SQYBRTG,3,186.0,558.0,11/18/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
223,104829,B0CFY2TMGJ,3,42.0,126.0,11/18/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
224,104976,B07XQJHDX4,1,142.25,142.25,12/9/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
225,104976,B0DK5TYNHN,3,691.95,2075.85,12/9/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
226,104976,B0BSXXRVW1,1,165.25,165.25,12/9/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
227,104976,B08JM33QNK,2,164.11,328.22,12/9/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
228,105165,B0CDXGRMJM,3,121.05,363.15,9/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
229,105165,B07Y2BP7F2,3,449.0,1347.0,9/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
230,105165,B0CCDFKKWK,1,84.5,84.5,9/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
231,105165,B082H1YC1Y,1,185.0,185.0,9/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
232,105165,B00LJKK13Q,2,294.06,588.12,9/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
233,105172,B00KU9BY92,1,200.5,200.5,4/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
234,105172,B00R2EWM12,1,275.9,275.9,4/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
235,105172,B08TQV254S,2,37.99,75.98,4/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
236,105172,B0DNMHYGFY,3,124.99,374.97,4/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
237,105172,B09WNHP8DD,2,92.07,184.14,4/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
238,105249,B07XL31LJT,3,110.75,332.25,11/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
239,105270,B0BFB16L8Y,2,70.89,141.78,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
240,105270,B0D9QZ4CBX,1,359.0,359.0,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
241,105270,B0C61TGH4V,2,108.0,216.0,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
242,105270,B01J1GQ1HY,3,40.99,122.97,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
243,105270,B074P7NM8M,2,270.12,540.24,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
244,105340,B0929FC1Z8,1,57.46,57.46,11/22/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
245,105340,B0F82S1DNL,2,559.2,1118.4,11/22/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
246,105417,B07Y9SLR1L,1,27.73,27.73,1/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
247,105417,B0CFFQQSYV,1,38.79,38.79,1/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
248,105417,B079QQ34RL,1,311.24,311.24,1/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
249,105417,B075FWQ9GZ,3,2050.0,6150.0,1/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
250,105417,B0BHX582KJ,3,43.0,129.0,1/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
251,105648,B09KCHV5QR,1,20.17,20.17,3/3/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
252,105872,B086DP8FPL,3,61.17,183.51,5/30/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
253,105893,B0DJKSX1J3,1,36.0,36.0,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
254,105893,B0BVGCGTFM,1,78.0,78.0,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
255,105893,B07QN8TT6H,3,45.0,135.0,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
256,105893,B0BJVWLW35,3,91.35,274.05,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
257,105893,B09VMG84XN,2,110.21,220.42,11/11/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
258,105984,B08J67Z1BK,3,95.69,287.07,11/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
259,105984,B095KL6XNQ,3,30.0,90.0,11/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
260,106054,B0CDPPBWTZ,2,573.0,1146.0,1/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
261,106054,B078H53CS3,1,19.99,19.99,1/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
262,106054,B09DGQRS6V,2,17.05,34.1,1/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
263,106054,B00IO1YBHK,1,,,1/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
264,106054,B0167P24AK,1,73.0,73.0,1/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
265,106229,B0DNMHYGFY,3,124.99,374.97,6/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
266,106229,B07P8S9X1Q,3,53.0,159.0,6/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
267,106229,B0CWVGNL6T,1,28.0,28.0,6/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
268,106229,B094PWS5MM,1,63.75,63.75,6/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
269,106264,B0DDQJ4C65,2,59.0,118.0,12/26/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
270,106264,B0BZWMPZR6,2,59.0,118.0,12/26/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
271,106264,B0928NWLWS,1,123.11,123.11,12/26/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
272,106264,B005MVAYJO,2,65.0,130.0,12/26/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
273,106264,B09GFNNXT9,3,22.77,68.31,12/26/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
274,106376,B094SGZ33N,2,100.28,200.56,12/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
275,106376,B0F62WZK1W,2,118.0,236.0,12/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
276,106439,B0DJKS84NY,2,28.8,57.6,10/31/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
277,106572,B07MGPMQ6N,2,267.74,535.48,9/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
278,106572,B0BB3JNJ4R,1,245.0,245.0,9/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
279,106719,B0014JKJJI,3,163.0,489.0,8/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
280,106719,B0D67BRYR2,3,281.95,845.85,8/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
281,106719,B07F1LK7KC,2,39.99,79.98,8/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
282,106719,B07CV5P4SP,3,309.0,927.0,8/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
283,106726,B07TTNF3ZN,1,37.83,37.83,12/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
284,106803,B092R42ZGN,2,241.95,483.9,12/29/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
285,106803,B0D9TGGCDD,1,484.17,484.17,12/29/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
286,106810,B07S65ZYPY,3,56.0,168.0,5/14/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
287,106810,B0B529YGBN,2,14.66,29.32,5/14/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
288,106971,B0F115SV7N,2,219.23,438.46,9/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
289,106971,B07ZRNN8PK,1,23.0,23.0,9/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
290,106971,B01CUI7ES0,2,86.85,173.7,9/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
291,106971,B0CKXT54DG,1,119.0,119.0,9/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
292,106971,B0C3WR5HDL,1,670.57,670.57,9/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
293,107139,B074CLTT8J,3,53.0,159.0,7/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
294,107139,B087S4MVLQ,3,199.0,597.0,7/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
295,107139,B09NW7QHJL,2,98.0,196.0,7/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
296,107139,B07FYGC9BS,3,147.41,442.23,7/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
297,107139,B07L41PKC2,1,29.0,29.0,7/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
298,107153,B0D2DLDQ8P,3,69.99,209.97,9/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
299,107181,B0C99LRJBB,3,342.0,1026.0,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
300,107181,B00CEX7TC8,2,205.0,410.0,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
301,107181,B06Y425XTN,3,418.41,1255.23,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
302,107181,B07TVS6TY1,3,436.0,1308.0,2/4/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
303,107398,B00CI35H1E,2,57.0,114.0,8/25/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
304,107398,B0CQ8BPWPN,3,85.74,257.22,8/25/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
305,107398,B0DLBHDNP2,1,212.0,212.0,8/25/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
306,107398,B0C8JGLC87,3,574.31,1722.93,8/25/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
307,107454,B07KJBQYH6,1,70.78,70.78,11/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
308,107454,B076CW51NS,2,279.0,558.0,11/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
309,107454,B0DQF2772T,3,259.0,777.0,11/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
310,107524,B0DDWKK8VL,1,49.99,49.99,3/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
311,107573,B0DGTBGKHN,3,755.0,2265.0,12/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
312,107573,B00DS4TKU6,1,357.69,357.69,12/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
313,107573,B0C3C9WHQN,1,130.51,130.51,12/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
314,107573,B0D99TVKCW,2,117.0,234.0,12/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
315,107594,B0DDCD7T3D,1,46.99,46.99,7/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
316,107594,B07GLNN9X1,1,1759.0,1759.0,7/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
317,107594,B0CCPRRJSR,1,83.0,83.0,7/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
318,107706,B09BBYXBNM,3,,,2/14/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
319,107706,B0DJPR333Q,2,57.9,115.8,2/14/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
320,107706,B0DTJ4FMLH,3,179.0,537.0,2/14/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
321,107706,B003H25S7I,1,225.0,225.0,2/14/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
322,107755,B0CQ31JZBT,2,507.44,1014.88,2/7/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
323,107769,B0DWFS4S6T,1,355.0,355.0,10/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
324,107769,B0C998PL52,1,23.72,23.72,10/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
325,107811,B078141ML8,2,125.52,251.04,4/29/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
326,107811,B07MH51LFH,1,26.72,26.72,4/29/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
327,107811,B07HZ7QK83,1,24.57,24.57,4/29/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
328,107811,B0BKFFF5HY,2,53.89,107.78,4/29/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
329,107818,B00T7TXS54,3,38.35,115.05,9/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
330,107818,B0BDRSHPTD,2,32.28,64.56,9/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
331,107916,B00I5IWC4G,3,66.0,198.0,8/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
332,108147,B07BLF1M8C,1,82.0,82.0,6/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
333,108147,B0849K4MYH,3,400.0,1200.0,6/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
334,108147,B08BXRNRSJ,2,107.88,215.76,6/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
335,108147,B0F92Q6S56,2,40.0,80.0,6/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
336,108147,B004QQZMHA,2,243.18,486.36,6/8/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
337,108182,B073X4P9SD,2,51.96,103.92,2/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
338,108182,B09M9RVSV7,1,24.55,24.55,2/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
339,108182,B01L9JYYH0,1,265.0,265.0,2/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
340,108189,B0DNFNBBG4,3,235.0,705.0,10/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
341,108189,B08S7B783N,3,50.0,150.0,10/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
342,108189,B07N66KZS2,2,18.9,37.8,10/2/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
343,108273,B0821TPVQG,1,35.0,35.0,12/16/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
344,108273,B0C3MKM59T,1,109.0,109.0,12/16/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
345,108273,B08448XYGZ,1,23.36,23.36,12/16/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
346,108273,B0C9SQTZDF,2,364.46,728.92,12/16/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
347,108273,B0D33H174P,2,157.28,314.56,12/16/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
348,108609,B089LHWNPR,3,95.0,285.0,10/31/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
349,108609,B0BT88MBLQ,2,49.99,99.98,10/31/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
350,108609,B09VT3JW72,2,292.26,584.52,10/31/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
351,108609,B07YQ3PF1X,2,295.0,590.0,10/31/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
352,108707,B0C9961QZN,3,388.0,1164.0,10/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
353,108707,B07261QWHY,1,27.0,27.0,10/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
354,108707,B0CTQV32XR,2,327.34,654.68,10/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
355,108707,B09VX48WNK,2,576.39,1152.78,10/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
356,108707,B07CC61F2D,2,172.01,344.02,10/24/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
357,108861,B09G711MG1,2,54.0,108.0,5/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
358,108861,B08917SMWW,1,157.95,157.95,5/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
359,108861,B0B9HFYX89,2,,,5/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
360,108861,B09F8XJ399,1,226.92,226.92,5/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
361,108861,B07T7P23SY,2,149.0,298.0,5/28/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
362,108903,B00K5CVNGI,3,86.0,258.0,10/3/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
363,108903,B0D5C4581M,2,45.29,90.58,10/3/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
364,108903,B09DGR5S5C,1,24.01,24.01,10/3/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
365,109043,B0BGRZB112,3,154.14,462.42,8/15/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
366,109043,B084XGMTTG,1,21.45,21.45,8/15/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
367,109043,B0992HV713,1,875.0,875.0,8/15/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
368,109043,B08LP2L8FK,3,614.97,1844.91,8/15/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
369,109043,B07V1VPNN1,2,66.0,132.0,8/15/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
370,109127,B000KA04VK,3,260.0,780.0,12/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
371,109127,B08CY8JJBR,1,205.0,205.0,12/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
372,109127,B0CSK2VTF8,2,359.0,718.0,12/21/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
373,109134,B0BFXP6K7C,3,,,11/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
374,109134,B07S831N4Y,1,54.0,54.0,11/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
375,109134,B08F413KJY,3,22.43,67.29,11/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
376,109134,B07NQ3HDP5,2,31.33,62.66,11/5/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
377,109218,B09C6DMSVR,1,14.25,14.25,6/30/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
378,109232,B0BKPKSHYP,3,68.0,204.0,1/13/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
379,109302,B07J635T8T,2,103.0,206.0,8/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
380,109302,B082H1YC1Y,1,185.0,185.0,8/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
381,109302,B01DPK4IPO,2,269.0,538.0,8/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
382,109302,B0842HNL23,2,26.25,52.5,8/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
383,109302,B0CL76KKF8,3,27.4,82.2,8/12/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
384,109491,B09JFV7HHY,2,89.0,178.0,2/20/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
385,109491,B07DP2ZB5L,3,34.22,102.66,2/20/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
386,109680,B098F3BTBP,2,16.69,33.38,10/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
387,109680,B0FKM8N4HY,1,34.16,34.16,10/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
388,109680,B0D6GN6911,1,37.11,37.11,10/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
389,109680,B07CPSXZ39,3,39.99,119.97,10/6/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
390,109855,B0CKJ84WV4,3,129.0,387.0,9/1/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
391,109855,B087WBBS85,1,952.0,952.0,9/1/2014,completed,08:39.5,08:39.5,2026-02-04 11:05:17.447592,order_items_csv
